state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,status,params.c_annual,params.c_monthly,params.starting_deviation,params.stick_down_eta,params.strong_side_eta
2,33,,"{'loss': 1.4197022385796756, 'params': {'c_annual': 12.479950459194068, 'c_monthly': 23.95878176513539, 'starting_deviation': 67.0, 'stick_down_eta': 19.998805327809112, 'strong_side_eta': 181.23938461445664}, 'status': 'ok'}","{'tid': 33, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [33], 'c_monthly': [33], 'starting_deviation': [33], 'stick_down_eta': [33], 'strong_side_eta': [33]}, 'vals': {'c_annual': [12.479950459194068], 'c_monthly': [23.95878176513539], 'starting_deviation': [67.0], 'stick_down_eta': [19.998805327809112], 'strong_side_eta': [181.23938461445664]}}",,,0,2022-09-17 05:56:04.165,2022-09-17 05:56:10.001,1.4197022385796756,ok,12.479950459194068,23.95878176513539,67.0,19.998805327809112,181.23938461445664
2,34,,"{'loss': 1.4270895869120277, 'params': {'c_annual': 44.0895274102545, 'c_monthly': 38.49549645458258, 'starting_deviation': 242.0, 'stick_down_eta': 100.44459230151038, 'strong_side_eta': 157.75124112044642}, 'status': 'ok'}","{'tid': 34, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [34], 'c_monthly': [34], 'starting_deviation': [34], 'stick_down_eta': [34], 'strong_side_eta': [34]}, 'vals': {'c_annual': [44.0895274102545], 'c_monthly': [38.49549645458258], 'starting_deviation': [242.0], 'stick_down_eta': [100.44459230151038], 'strong_side_eta': [157.75124112044642]}}",,,0,2022-09-17 05:56:10.020,2022-09-17 05:56:15.804,1.4270895869120277,ok,44.0895274102545,38.49549645458258,242.0,100.44459230151038,157.75124112044642
2,35,,"{'loss': 1.4202707796424863, 'params': {'c_annual': 27.918654579009914, 'c_monthly': 32.55324305730562, 'starting_deviation': 308.0, 'stick_down_eta': 29.654401352737086, 'strong_side_eta': 198.4850809153552}, 'status': 'ok'}","{'tid': 35, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [35], 'c_monthly': [35], 'starting_deviation': [35], 'stick_down_eta': [35], 'strong_side_eta': [35]}, 'vals': {'c_annual': [27.918654579009914], 'c_monthly': [32.55324305730562], 'starting_deviation': [308.0], 'stick_down_eta': [29.654401352737086], 'strong_side_eta': [198.4850809153552]}}",,,0,2022-09-17 05:56:15.827,2022-09-17 05:56:22.742,1.4202707796424863,ok,27.918654579009914,32.55324305730562,308.0,29.654401352737086,198.4850809153552
2,36,,"{'loss': 1.4192334230195411, 'params': {'c_annual': 32.21444476329426, 'c_monthly': 47.176137989514416, 'starting_deviation': 122.0, 'stick_down_eta': 8.143053614657209, 'strong_side_eta': 185.12786445027703}, 'status': 'ok'}","{'tid': 36, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [36], 'c_monthly': [36], 'starting_deviation': [36], 'stick_down_eta': [36], 'strong_side_eta': [36]}, 'vals': {'c_annual': [32.21444476329426], 'c_monthly': [47.176137989514416], 'starting_deviation': [122.0], 'stick_down_eta': [8.143053614657209], 'strong_side_eta': [185.12786445027703]}}",,,0,2022-09-17 05:56:22.765,2022-09-17 05:56:28.815,1.4192334230195411,ok,32.21444476329426,47.176137989514416,122.0,8.143053614657209,185.12786445027703
2,37,,"{'loss': 1.4232068971044518, 'params': {'c_annual': 46.38477404738022, 'c_monthly': 27.893549423150308, 'starting_deviation': 247.0, 'stick_down_eta': 65.01215226918289, 'strong_side_eta': 168.11759907782314}, 'status': 'ok'}","{'tid': 37, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [37], 'c_monthly': [37], 'starting_deviation': [37], 'stick_down_eta': [37], 'strong_side_eta': [37]}, 'vals': {'c_annual': [46.38477404738022], 'c_monthly': [27.893549423150308], 'starting_deviation': [247.0], 'stick_down_eta': [65.01215226918289], 'strong_side_eta': [168.11759907782314]}}",,,0,2022-09-17 05:56:28.836,2022-09-17 05:56:34.648,1.4232068971044518,ok,46.38477404738022,27.893549423150308,247.0,65.01215226918289,168.11759907782314
2,38,,"{'loss': 1.421784294496125, 'params': {'c_annual': 49.71850242963864, 'c_monthly': 33.41789496206518, 'starting_deviation': 305.0, 'stick_down_eta': 42.69788876025663, 'strong_side_eta': 149.52855078718463}, 'status': 'ok'}","{'tid': 38, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [38], 'c_monthly': [38], 'starting_deviation': [38], 'stick_down_eta': [38], 'strong_side_eta': [38]}, 'vals': {'c_annual': [49.71850242963864], 'c_monthly': [33.41789496206518], 'starting_deviation': [305.0], 'stick_down_eta': [42.69788876025663], 'strong_side_eta': [149.52855078718463]}}",,,0,2022-09-17 05:56:34.670,2022-09-17 05:56:40.456,1.421784294496125,ok,49.71850242963864,33.41789496206518,305.0,42.69788876025663,149.52855078718463
2,39,,"{'loss': 1.4260220367071577, 'params': {'c_annual': 0.11322119193211932, 'c_monthly': 23.617304400754335, 'starting_deviation': 156.0, 'stick_down_eta': 85.703599054646, 'strong_side_eta': 136.79941244342663}, 'status': 'ok'}","{'tid': 39, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [39], 'c_monthly': [39], 'starting_deviation': [39], 'stick_down_eta': [39], 'strong_side_eta': [39]}, 'vals': {'c_annual': [0.11322119193211932], 'c_monthly': [23.617304400754335], 'starting_deviation': [156.0], 'stick_down_eta': [85.703599054646], 'strong_side_eta': [136.79941244342663]}}",,,0,2022-09-17 05:56:40.478,2022-09-17 05:56:46.351,1.4260220367071577,ok,0.11322119193211932,23.617304400754335,156.0,85.703599054646,136.79941244342663
2,40,,"{'loss': 1.428917459462345, 'params': {'c_annual': 37.382314431637575, 'c_monthly': 49.589038944488486, 'starting_deviation': 244.0, 'stick_down_eta': 118.68857335819419, 'strong_side_eta': 169.51691105116674}, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [40], 'c_monthly': [40], 'starting_deviation': [40], 'stick_down_eta': [40], 'strong_side_eta': [40]}, 'vals': {'c_annual': [37.382314431637575], 'c_monthly': [49.589038944488486], 'starting_deviation': [244.0], 'stick_down_eta': [118.68857335819419], 'strong_side_eta': [169.51691105116674]}}",,,0,2022-09-17 05:56:46.382,2022-09-17 05:56:52.161,1.428917459462345,ok,37.382314431637575,49.589038944488486,244.0,118.68857335819419,169.51691105116674
2,41,,"{'loss': 1.4385115376728406, 'params': {'c_annual': 42.24269477246918, 'c_monthly': 38.86132610112861, 'starting_deviation': 92.0, 'stick_down_eta': 196.1109223136791, 'strong_side_eta': 185.33438415458292}, 'status': 'ok'}","{'tid': 41, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [41], 'c_monthly': [41], 'starting_deviation': [41], 'stick_down_eta': [41], 'strong_side_eta': [41]}, 'vals': {'c_annual': [42.24269477246918], 'c_monthly': [38.86132610112861], 'starting_deviation': [92.0], 'stick_down_eta': [196.1109223136791], 'strong_side_eta': [185.33438415458292]}}",,,0,2022-09-17 05:56:52.182,2022-09-17 05:56:58.190,1.4385115376728406,ok,42.24269477246918,38.86132610112861,92.0,196.1109223136791,185.33438415458292
2,42,,"{'loss': 1.4228559053075531, 'params': {'c_annual': 23.59116254569848, 'c_monthly': 15.490188619162517, 'starting_deviation': 204.0, 'stick_down_eta': 54.83756134913925, 'strong_side_eta': 132.03105300443127}, 'status': 'ok'}","{'tid': 42, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [42], 'c_monthly': [42], 'starting_deviation': [42], 'stick_down_eta': [42], 'strong_side_eta': [42]}, 'vals': {'c_annual': [23.59116254569848], 'c_monthly': [15.490188619162517], 'starting_deviation': [204.0], 'stick_down_eta': [54.83756134913925], 'strong_side_eta': [132.03105300443127]}}",,,0,2022-09-17 05:56:58.216,2022-09-17 05:57:04.154,1.4228559053075531,ok,23.59116254569848,15.490188619162517,204.0,54.83756134913925,132.03105300443127
2,43,,"{'loss': 1.4245624216229849, 'params': {'c_annual': 34.72854778367913, 'c_monthly': 22.36337213422679, 'starting_deviation': 328.0, 'stick_down_eta': 78.35527907598477, 'strong_side_eta': 156.8957471771216}, 'status': 'ok'}","{'tid': 43, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [43], 'c_monthly': [43], 'starting_deviation': [43], 'stick_down_eta': [43], 'strong_side_eta': [43]}, 'vals': {'c_annual': [34.72854778367913], 'c_monthly': [22.36337213422679], 'starting_deviation': [328.0], 'stick_down_eta': [78.35527907598477], 'strong_side_eta': [156.8957471771216]}}",,,0,2022-09-17 05:57:04.175,2022-09-17 05:57:10.204,1.4245624216229849,ok,34.72854778367913,22.36337213422679,328.0,78.35527907598477,156.8957471771216
2,44,,"{'loss': 1.4321522228166532, 'params': {'c_annual': 15.37870638088327, 'c_monthly': 28.367482240448695, 'starting_deviation': 177.0, 'stick_down_eta': 152.5329400908759, 'strong_side_eta': 198.86549932344127}, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [44], 'c_monthly': [44], 'starting_deviation': [44], 'stick_down_eta': [44], 'strong_side_eta': [44]}, 'vals': {'c_annual': [15.37870638088327], 'c_monthly': [28.367482240448695], 'starting_deviation': [177.0], 'stick_down_eta': [152.5329400908759], 'strong_side_eta': [198.86549932344127]}}",,,0,2022-09-17 05:57:10.223,2022-09-17 05:57:16.126,1.4321522228166532,ok,15.37870638088327,28.367482240448695,177.0,152.5329400908759,198.86549932344127
2,45,,"{'loss': 1.420502545915681, 'params': {'c_annual': 19.359510610135544, 'c_monthly': 31.68882409335299, 'starting_deviation': 287.0, 'stick_down_eta': 13.964623398283836, 'strong_side_eta': 112.84010155321359}, 'status': 'ok'}","{'tid': 45, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [45], 'c_monthly': [45], 'starting_deviation': [45], 'stick_down_eta': [45], 'strong_side_eta': [45]}, 'vals': {'c_annual': [19.359510610135544], 'c_monthly': [31.68882409335299], 'starting_deviation': [287.0], 'stick_down_eta': [13.964623398283836], 'strong_side_eta': [112.84010155321359]}}",,,0,2022-09-17 05:57:16.147,2022-09-17 05:57:22.053,1.420502545915681,ok,19.359510610135544,31.68882409335299,287.0,13.964623398283836,112.84010155321359
2,46,,"{'loss': 1.4210217359763708, 'params': {'c_annual': 6.424869746189593, 'c_monthly': 42.742919107476006, 'starting_deviation': 221.0, 'stick_down_eta': 24.533732815248772, 'strong_side_eta': 123.31503512657684}, 'status': 'ok'}","{'tid': 46, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [46], 'c_monthly': [46], 'starting_deviation': [46], 'stick_down_eta': [46], 'strong_side_eta': [46]}, 'vals': {'c_annual': [6.424869746189593], 'c_monthly': [42.742919107476006], 'starting_deviation': [221.0], 'stick_down_eta': [24.533732815248772], 'strong_side_eta': [123.31503512657684]}}",,,0,2022-09-17 05:57:22.075,2022-09-17 05:57:27.994,1.4210217359763708,ok,6.424869746189593,42.742919107476006,221.0,24.533732815248772,123.31503512657684
2,47,,"{'loss': 1.4211946235048674, 'params': {'c_annual': 29.74227475687791, 'c_monthly': 35.190156648129104, 'starting_deviation': 140.0, 'stick_down_eta': 40.07345624285506, 'strong_side_eta': 174.63557899780824}, 'status': 'ok'}","{'tid': 47, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [47], 'c_monthly': [47], 'starting_deviation': [47], 'stick_down_eta': [47], 'strong_side_eta': [47]}, 'vals': {'c_annual': [29.74227475687791], 'c_monthly': [35.190156648129104], 'starting_deviation': [140.0], 'stick_down_eta': [40.07345624285506], 'strong_side_eta': [174.63557899780824]}}",,,0,2022-09-17 05:57:28.016,2022-09-17 05:57:33.960,1.4211946235048674,ok,29.74227475687791,35.190156648129104,140.0,40.07345624285506,174.63557899780824
2,48,,"{'loss': 1.4204074905926336, 'params': {'c_annual': 39.55241338762069, 'c_monthly': 8.880527284921204, 'starting_deviation': 295.0, 'stick_down_eta': 0.18607346684160048, 'strong_side_eta': 83.66011180208362}, 'status': 'ok'}","{'tid': 48, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [48], 'c_monthly': [48], 'starting_deviation': [48], 'stick_down_eta': [48], 'strong_side_eta': [48]}, 'vals': {'c_annual': [39.55241338762069], 'c_monthly': [8.880527284921204], 'starting_deviation': [295.0], 'stick_down_eta': [0.18607346684160048], 'strong_side_eta': [83.66011180208362]}}",,,0,2022-09-17 05:57:33.982,2022-09-17 05:57:39.894,1.4204074905926336,ok,39.55241338762069,8.880527284921204,295.0,0.18607346684160048,83.66011180208362
2,49,,"{'loss': 1.427277669846189, 'params': {'c_annual': 26.276732413947954, 'c_monthly': 45.69987047318546, 'starting_deviation': 257.0, 'stick_down_eta': 102.66185304144106, 'strong_side_eta': 163.2672063881792}, 'status': 'ok'}","{'tid': 49, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [49], 'c_monthly': [49], 'starting_deviation': [49], 'stick_down_eta': [49], 'strong_side_eta': [49]}, 'vals': {'c_annual': [26.276732413947954], 'c_monthly': [45.69987047318546], 'starting_deviation': [257.0], 'stick_down_eta': [102.66185304144106], 'strong_side_eta': [163.2672063881792]}}",,,0,2022-09-17 05:57:39.915,2022-09-17 05:57:45.556,1.427277669846189,ok,26.276732413947954,45.69987047318546,257.0,102.66185304144106,163.2672063881792
2,50,,"{'loss': 1.4226507112955429, 'params': {'c_annual': 45.337424739675185, 'c_monthly': 13.283039379808873, 'starting_deviation': 357.0, 'stick_down_eta': 58.74572566513336, 'strong_side_eta': 154.02920564468423}, 'status': 'ok'}","{'tid': 50, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [50], 'c_monthly': [50], 'starting_deviation': [50], 'stick_down_eta': [50], 'strong_side_eta': [50]}, 'vals': {'c_annual': [45.337424739675185], 'c_monthly': [13.283039379808873], 'starting_deviation': [357.0], 'stick_down_eta': [58.74572566513336], 'strong_side_eta': [154.02920564468423]}}",,,0,2022-09-17 05:57:45.577,2022-09-17 05:57:51.480,1.4226507112955429,ok,45.337424739675185,13.283039379808873,357.0,58.74572566513336,154.02920564468423
2,51,,"{'loss': 1.4192582654036923, 'params': {'c_annual': 48.31257345094353, 'c_monthly': 17.24388504356525, 'starting_deviation': 223.0, 'stick_down_eta': 8.154190271539793, 'strong_side_eta': 143.89829362627256}, 'status': 'ok'}","{'tid': 51, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [51], 'c_monthly': [51], 'starting_deviation': [51], 'stick_down_eta': [51], 'strong_side_eta': [51]}, 'vals': {'c_annual': [48.31257345094353], 'c_monthly': [17.24388504356525], 'starting_deviation': [223.0], 'stick_down_eta': [8.154190271539793], 'strong_side_eta': [143.89829362627256]}}",,,0,2022-09-17 05:57:51.502,2022-09-17 05:57:57.435,1.4192582654036923,ok,48.31257345094353,17.24388504356525,223.0,8.154190271539793,143.89829362627256
2,52,,"{'loss': 1.4204393993319, 'params': {'c_annual': 9.972650292067975, 'c_monthly': 25.67283056638607, 'starting_deviation': 108.0, 'stick_down_eta': 33.062567276697806, 'strong_side_eta': 190.26740354877637}, 'status': 'ok'}","{'tid': 52, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [52], 'c_monthly': [52], 'starting_deviation': [52], 'stick_down_eta': [52], 'strong_side_eta': [52]}, 'vals': {'c_annual': [9.972650292067975], 'c_monthly': [25.67283056638607], 'starting_deviation': [108.0], 'stick_down_eta': [33.062567276697806], 'strong_side_eta': [190.26740354877637]}}",,,0,2022-09-17 05:57:57.458,2022-09-17 05:58:03.442,1.4204393993319,ok,9.972650292067975,25.67283056638607,108.0,33.062567276697806,190.26740354877637
2,53,,"{'loss': 1.4302797313441338, 'params': {'c_annual': 41.06395900242937, 'c_monthly': 6.0158673141361625, 'starting_deviation': 192.0, 'stick_down_eta': 110.26433546044994, 'strong_side_eta': 97.24187538509973}, 'status': 'ok'}","{'tid': 53, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [53], 'c_monthly': [53], 'starting_deviation': [53], 'stick_down_eta': [53], 'strong_side_eta': [53]}, 'vals': {'c_annual': [41.06395900242937], 'c_monthly': [6.0158673141361625], 'starting_deviation': [192.0], 'stick_down_eta': [110.26433546044994], 'strong_side_eta': [97.24187538509973]}}",,,0,2022-09-17 05:58:03.476,2022-09-17 05:58:10.224,1.4302797313441338,ok,41.06395900242937,6.0158673141361625,192.0,110.26433546044994,97.24187538509973
2,54,,"{'loss': 1.425863099066402, 'params': {'c_annual': 16.426669957938334, 'c_monthly': 36.65420444425877, 'starting_deviation': 328.0, 'stick_down_eta': 79.24616150619043, 'strong_side_eta': 121.55740001484298}, 'status': 'ok'}","{'tid': 54, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [54], 'c_monthly': [54], 'starting_deviation': [54], 'stick_down_eta': [54], 'strong_side_eta': [54]}, 'vals': {'c_annual': [16.426669957938334], 'c_monthly': [36.65420444425877], 'starting_deviation': [328.0], 'stick_down_eta': [79.24616150619043], 'strong_side_eta': [121.55740001484298]}}",,,0,2022-09-17 05:58:10.254,2022-09-17 05:58:16.313,1.425863099066402,ok,16.426669957938334,36.65420444425877,328.0,79.24616150619043,121.55740001484298
2,55,,"{'loss': 1.4343702984292104, 'params': {'c_annual': 33.79716860271064, 'c_monthly': 39.781752683165216, 'starting_deviation': 164.0, 'stick_down_eta': 164.69814015607233, 'strong_side_eta': 178.17797090731017}, 'status': 'ok'}","{'tid': 55, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [55], 'c_monthly': [55], 'starting_deviation': [55], 'stick_down_eta': [55], 'strong_side_eta': [55]}, 'vals': {'c_annual': [33.79716860271064], 'c_monthly': [39.781752683165216], 'starting_deviation': [164.0], 'stick_down_eta': [164.69814015607233], 'strong_side_eta': [178.17797090731017]}}",,,0,2022-09-17 05:58:16.335,2022-09-17 05:58:21.876,1.4343702984292104,ok,33.79716860271064,39.781752683165216,164.0,164.69814015607233,178.17797090731017
2,56,,"{'loss': 1.4203455361204336, 'params': {'c_annual': 30.93445617524212, 'c_monthly': 26.994597970404726, 'starting_deviation': 377.0, 'stick_down_eta': 22.15110130905405, 'strong_side_eta': 140.76930268984978}, 'status': 'ok'}","{'tid': 56, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [56], 'c_monthly': [56], 'starting_deviation': [56], 'stick_down_eta': [56], 'strong_side_eta': [56]}, 'vals': {'c_annual': [30.93445617524212], 'c_monthly': [26.994597970404726], 'starting_deviation': [377.0], 'stick_down_eta': [22.15110130905405], 'strong_side_eta': [140.76930268984978]}}",,,0,2022-09-17 05:58:21.898,2022-09-17 05:58:27.739,1.4203455361204336,ok,30.93445617524212,26.994597970404726,377.0,22.15110130905405,140.76930268984978
2,57,,"{'loss': 1.4305677717224339, 'params': {'c_annual': 21.847083142599164, 'c_monthly': 21.860400898587443, 'starting_deviation': 407.0, 'stick_down_eta': 124.54026668588482, 'strong_side_eta': 129.4402273581273}, 'status': 'ok'}","{'tid': 57, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [57], 'c_monthly': [57], 'starting_deviation': [57], 'stick_down_eta': [57], 'strong_side_eta': [57]}, 'vals': {'c_annual': [21.847083142599164], 'c_monthly': [21.860400898587443], 'starting_deviation': [407.0], 'stick_down_eta': [124.54026668588482], 'strong_side_eta': [129.4402273581273]}}",,,0,2022-09-17 05:58:27.762,2022-09-17 05:58:33.599,1.4305677717224339,ok,21.847083142599164,21.860400898587443,407.0,124.54026668588482,129.4402273581273
2,58,,"{'loss': 1.443508537284375, 'params': {'c_annual': 38.29221586933541, 'c_monthly': 1.020114477276607, 'starting_deviation': 480.0, 'stick_down_eta': 172.5861776853876, 'strong_side_eta': 8.993791261113415}, 'status': 'ok'}","{'tid': 58, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [58], 'c_monthly': [58], 'starting_deviation': [58], 'stick_down_eta': [58], 'strong_side_eta': [58]}, 'vals': {'c_annual': [38.29221586933541], 'c_monthly': [1.020114477276607], 'starting_deviation': [480.0], 'stick_down_eta': [172.5861776853876], 'strong_side_eta': [8.993791261113415]}}",,,0,2022-09-17 05:58:33.621,2022-09-17 05:58:39.392,1.443508537284375,ok,38.29221586933541,1.020114477276607,480.0,172.5861776853876,8.993791261113415
2,59,,"{'loss': 1.4213718000814892, 'params': {'c_annual': 24.669157178856995, 'c_monthly': 11.304263100554643, 'starting_deviation': 272.0, 'stick_down_eta': 48.27667948926944, 'strong_side_eta': 172.26680497845146}, 'status': 'ok'}","{'tid': 59, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [59], 'c_monthly': [59], 'starting_deviation': [59], 'stick_down_eta': [59], 'strong_side_eta': [59]}, 'vals': {'c_annual': [24.669157178856995], 'c_monthly': [11.304263100554643], 'starting_deviation': [272.0], 'stick_down_eta': [48.27667948926944], 'strong_side_eta': [172.26680497845146]}}",,,0,2022-09-17 05:58:39.414,2022-09-17 05:58:45.334,1.4213718000814892,ok,24.669157178856995,11.304263100554643,272.0,48.27667948926944,172.26680497845146
2,60,,"{'loss': 1.4392005591666803, 'params': {'c_annual': 28.30350882429388, 'c_monthly': 31.24719724586341, 'starting_deviation': 53.0, 'stick_down_eta': 198.2627921555174, 'strong_side_eta': 190.1111254740361}, 'status': 'ok'}","{'tid': 60, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [60], 'c_monthly': [60], 'starting_deviation': [60], 'stick_down_eta': [60], 'strong_side_eta': [60]}, 'vals': {'c_annual': [28.30350882429388], 'c_monthly': [31.24719724586341], 'starting_deviation': [53.0], 'stick_down_eta': [198.2627921555174], 'strong_side_eta': [190.1111254740361]}}",,,0,2022-09-17 05:58:45.356,2022-09-17 05:58:51.054,1.4392005591666803,ok,28.30350882429388,31.24719724586341,53.0,198.2627921555174,190.1111254740361
2,61,,"{'loss': 1.4200619703046138, 'params': {'c_annual': 19.98941447206709, 'c_monthly': 28.89159494827124, 'starting_deviation': 343.0, 'stick_down_eta': 27.383665200597406, 'strong_side_eta': 199.808092927851}, 'status': 'ok'}","{'tid': 61, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [61], 'c_monthly': [61], 'starting_deviation': [61], 'stick_down_eta': [61], 'strong_side_eta': [61]}, 'vals': {'c_annual': [19.98941447206709], 'c_monthly': [28.89159494827124], 'starting_deviation': [343.0], 'stick_down_eta': [27.383665200597406], 'strong_side_eta': [199.808092927851]}}",,,0,2022-09-17 05:58:51.077,2022-09-17 05:58:56.949,1.4200619703046138,ok,19.98941447206709,28.89159494827124,343.0,27.383665200597406,199.808092927851
2,62,,"{'loss': 1.4250113671247024, 'params': {'c_annual': 44.9896473965247, 'c_monthly': 34.31152944019823, 'starting_deviation': 438.0, 'stick_down_eta': 65.79479210351431, 'strong_side_eta': 107.01935987990151}, 'status': 'ok'}","{'tid': 62, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [62], 'c_monthly': [62], 'starting_deviation': [62], 'stick_down_eta': [62], 'strong_side_eta': [62]}, 'vals': {'c_annual': [44.9896473965247], 'c_monthly': [34.31152944019823], 'starting_deviation': [438.0], 'stick_down_eta': [65.79479210351431], 'strong_side_eta': [107.01935987990151]}}",,,0,2022-09-17 05:58:56.973,2022-09-17 05:59:02.675,1.4250113671247024,ok,44.9896473965247,34.31152944019823,438.0,65.79479210351431,107.01935987990151
2,63,,"{'loss': 1.4236627895217673, 'params': {'c_annual': 17.51184561922384, 'c_monthly': 44.36318483448787, 'starting_deviation': 231.0, 'stick_down_eta': 7.519015435139501, 'strong_side_eta': 37.67645961989325}, 'status': 'ok'}","{'tid': 63, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [63], 'c_monthly': [63], 'starting_deviation': [63], 'stick_down_eta': [63], 'strong_side_eta': [63]}, 'vals': {'c_annual': [17.51184561922384], 'c_monthly': [44.36318483448787], 'starting_deviation': [231.0], 'stick_down_eta': [7.519015435139501], 'strong_side_eta': [37.67645961989325]}}",,,0,2022-09-17 05:59:02.697,2022-09-17 05:59:08.481,1.4236627895217673,ok,17.51184561922384,44.36318483448787,231.0,7.519015435139501,37.67645961989325
2,64,,"{'loss': 1.4228172003474497, 'params': {'c_annual': 35.80815061426365, 'c_monthly': 20.25764851539304, 'starting_deviation': 260.0, 'stick_down_eta': 37.06358348872896, 'strong_side_eta': 90.84175320629899}, 'status': 'ok'}","{'tid': 64, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [64], 'c_monthly': [64], 'starting_deviation': [64], 'stick_down_eta': [64], 'strong_side_eta': [64]}, 'vals': {'c_annual': [35.80815061426365], 'c_monthly': [20.25764851539304], 'starting_deviation': [260.0], 'stick_down_eta': [37.06358348872896], 'strong_side_eta': [90.84175320629899]}}",,,0,2022-09-17 05:59:08.503,2022-09-17 05:59:14.437,1.4228172003474497,ok,35.80815061426365,20.25764851539304,260.0,37.06358348872896,90.84175320629899
2,65,,"{'loss': 1.4197235019222496, 'params': {'c_annual': 32.81832023052347, 'c_monthly': 41.614242800007595, 'starting_deviation': 130.0, 'stick_down_eta': 15.391264587358004, 'strong_side_eta': 163.48603741848876}, 'status': 'ok'}","{'tid': 65, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [65], 'c_monthly': [65], 'starting_deviation': [65], 'stick_down_eta': [65], 'strong_side_eta': [65]}, 'vals': {'c_annual': [32.81832023052347], 'c_monthly': [41.614242800007595], 'starting_deviation': [130.0], 'stick_down_eta': [15.391264587358004], 'strong_side_eta': [163.48603741848876]}}",,,0,2022-09-17 05:59:14.467,2022-09-17 05:59:20.438,1.4197235019222496,ok,32.81832023052347,41.614242800007595,130.0,15.391264587358004,163.48603741848876
2,66,,"{'loss': 1.4191788290054603, 'params': {'c_annual': 30.424258257760208, 'c_monthly': 48.82117902270515, 'starting_deviation': 104.0, 'stick_down_eta': 6.673795457302975, 'strong_side_eta': 183.95146906764614}, 'status': 'ok'}","{'tid': 66, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [66], 'c_monthly': [66], 'starting_deviation': [66], 'stick_down_eta': [66], 'strong_side_eta': [66]}, 'vals': {'c_annual': [30.424258257760208], 'c_monthly': [48.82117902270515], 'starting_deviation': [104.0], 'stick_down_eta': [6.673795457302975], 'strong_side_eta': [183.95146906764614]}}",,,0,2022-09-17 05:59:20.461,2022-09-17 05:59:26.314,1.4191788290054603,ok,30.424258257760208,48.82117902270515,104.0,6.673795457302975,183.95146906764614
