date,rating,deviation,n_faceoffs,wins,player_id,player_name
2019-03,1404.2251644769526,35.44458703587774,1340,632,8471698,T.J. Oshie
2019-04,1398.7788172488679,40.816864254870296,1355,636,8471698,T.J. Oshie
2019-10,1408.6446708979959,39.59496521481608,1385,649,8471698,T.J. Oshie
2019-11,1397.8814652024066,42.404366401427744,1402,655,8471698,T.J. Oshie
2019-12,1383.270473617163,41.5036627103002,1428,663,8471698,T.J. Oshie
2020-01,1420.2034251637947,44.52609726416852,1466,680,8471698,T.J. Oshie
2020-02,1458.073960560792,37.12248730014809,1513,705,8471698,T.J. Oshie
2020-03,1475.2578611893136,34.18675512598239,1565,732,8471698,T.J. Oshie
2020-10,1436.8405246902894,33.41492972711748,1614,751,8471698,T.J. Oshie
2020-11,1462.2508191272868,34.318086952356,1655,773,8471698,T.J. Oshie
2020-12,1481.4598044953254,33.02121514165232,1706,801,8471698,T.J. Oshie
2021-01,1438.6256624440775,41.405474402438145,1750,818,8471698,T.J. Oshie
2021-02,1472.4827221505986,32.402213317857196,1827,864,8471698,T.J. Oshie
2021-03,1433.6832730542158,29.427937027472233,1910,904,8471698,T.J. Oshie
2021-04,1419.2917060081209,29.992744572806608,1975,931,8471698,T.J. Oshie
2021-05,1376.160849207283,31.27913583001198,2033,951,8471698,T.J. Oshie
2022-01,1348.2632501819023,55.80307427660201,2039,952,8471698,T.J. Oshie
2022-02,1409.9133382545701,53.41391180975165,2052,960,8471698,T.J. Oshie
2022-03,1448.9570185045043,40.69451267542887,2096,982,8471698,T.J. Oshie
2022-04,1439.573812763553,31.45795732372693,2175,1015,8471698,T.J. Oshie
2022-10,1433.2377412150686,34.38685194432883,2210,1030,8471698,T.J. Oshie
2022-11,1427.2828085709339,42.783906297081906,2214,1031,8471698,T.J. Oshie
2022-12,1413.1721085918352,42.39129130139985,2237,1040,8471698,T.J. Oshie
Starting,1500.0,240.0,0,0,8474571,Mikkel Boedker
2011-01,1436.466933842813,214.25798552933776,1,0,8474571,Mikkel Boedker
2011-02,1483.4090708936374,171.68044512923777,3,1,8474571,Mikkel Boedker
2011-03,1584.0683302962486,145.04173966554094,5,3,8474571,Mikkel Boedker
2012-02,1546.7547664642825,152.5046668469911,6,3,8474571,Mikkel Boedker
2012-03,1628.3270917910713,143.44964768689812,7,4,8474571,Mikkel Boedker
2012-04,1579.8955689096108,120.04362116533792,10,5,8474571,Mikkel Boedker
2013-01,1442.2916980332598,118.95342582878285,13,5,8474571,Mikkel Boedker
2013-02,1426.259792582695,118.68547736899347,14,5,8474571,Mikkel Boedker
2013-03,1451.5010969325444,110.7542276884036,16,6,8474571,Mikkel Boedker
2013-04,1333.383699822533,96.77022589243523,21,6,8474571,Mikkel Boedker
2014-01,1388.9334639869362,99.14316439118933,24,8,8474571,Mikkel Boedker
2014-02,1380.0439135873594,100.66102596876368,25,8,8474571,Mikkel Boedker
2014-11,1375.369252898622,102.7609469615705,28,9,8474571,Mikkel Boedker
2015-11,1363.7612734670945,129.3093091756907,29,9,8474571,Mikkel Boedker
2015-12,1334.3006739206,124.54340570623035,30,9,8474571,Mikkel Boedker
2016-02,1314.055057660265,131.10477932562665,31,9,8474571,Mikkel Boedker
2016-03,1309.0742070761698,118.45703885654132,33,10,8474571,Mikkel Boedker
2017-01,1262.169939655212,126.13271737273287,35,10,8474571,Mikkel Boedker
2017-03,1254.0494140512226,129.20197758317218,36,10,8474571,Mikkel Boedker
2017-04,1404.8146368813848,123.59755608742401,39,12,8474571,Mikkel Boedker
2017-10,1422.720401399971,102.4353830803485,45,14,8474571,Mikkel Boedker
2017-11,1372.7854813065105,94.55736695638068,49,14,8474571,Mikkel Boedker
2017-12,1368.6537673143312,91.74550281282755,51,15,8474571,Mikkel Boedker
2018-01,1329.5894693273544,91.23991302906396,55,16,8474571,Mikkel Boedker
2018-02,1264.0746823191998,78.71672993371148,62,17,8474571,Mikkel Boedker
2018-10,1262.6939566423223,83.8166075944946,66,18,8474571,Mikkel Boedker
2018-11,1292.7399334937709,81.55956917239241,70,20,8474571,Mikkel Boedker
2019-01,1243.9815212842016,87.40444926213429,75,21,8474571,Mikkel Boedker
2019-03,1231.3826770959076,92.50389798016572,78,21,8474571,Mikkel Boedker
2019-10,1350.9380953218956,88.80058593177554,82,25,8474571,Mikkel Boedker
2019-11,1361.9806554911827,87.54880896233757,84,26,8474571,Mikkel Boedker
2019-12,1327.273067570016,81.563993034836,88,27,8474571,Mikkel Boedker
2020-02,1310.0952524670038,96.87893224239454,89,27,8474571,Mikkel Boedker
2020-03,1311.2410125797317,91.54706605672335,92,28,8474571,Mikkel Boedker
Starting,1500.0,240.0,0,0,8475175,Magnus Paajarvi
2011-01,1364.1850906008597,192.35744099703504,2,0,8475175,Magnus Paajarvi
2011-03,1525.3312703469487,182.15264534622636,3,1,8475175,Magnus Paajarvi
2011-11,1433.0654015061318,153.93184264033556,5,1,8475175,Magnus Paajarvi
2012-02,1406.00517897194,122.12708838074785,10,3,8475175,Magnus Paajarvi
2012-11,1346.9511214795286,125.87628160849364,11,3,8475175,Magnus Paajarvi
2012-12,1321.9051760029015,122.15553870908091,12,3,8475175,Magnus Paajarvi
2013-03,1360.8822805197424,108.22101681623235,18,5,8475175,Magnus Paajarvi
2013-04,1375.8840338497844,93.99296503486838,24,7,8475175,Magnus Paajarvi
2014-01,1426.9185475745594,104.40019238518055,25,8,8475175,Magnus Paajarvi
2014-03,1407.5427838283058,107.00796919019876,26,8,8475175,Magnus Paajarvi
2014-10,1383.5979048206714,108.72533807097092,27,8,8475175,Magnus Paajarvi
2014-11,1370.8840463837162,108.80244298367128,28,8,8475175,Magnus Paajarvi
2014-12,1419.4618082090508,107.3115779420506,30,9,8475175,Magnus Paajarvi
2015-12,1480.0114431931995,128.0995469549383,31,10,8475175,Magnus Paajarvi
2016-11,1404.3613850005777,140.08708456894448,32,10,8475175,Magnus Paajarvi
2016-12,1380.4849127734135,135.05558084819032,33,10,8475175,Magnus Paajarvi
2017-03,1362.84956411322,143.1227753302816,34,10,8475175,Magnus Paajarvi
2017-10,1420.8156174976473,134.87120317468708,36,11,8475175,Magnus Paajarvi
2018-01,1317.6676238065118,130.5723172479483,38,11,8475175,Magnus Paajarvi
2018-02,1358.1586788982215,125.53737691817376,39,12,8475175,Magnus Paajarvi
2018-10,1386.56575501358,118.58841461384756,42,13,8475175,Magnus Paajarvi
2018-12,1339.8853201186157,114.36702015396975,44,13,8475175,Magnus Paajarvi
2019-02,1370.105459316383,108.77104207833031,47,15,8475175,Magnus Paajarvi
2019-03,1381.2066140987142,93.43129008222589,52,17,8475175,Magnus Paajarvi
2019-10,1349.3078012003593,86.83423896832963,57,18,8475175,Magnus Paajarvi
2019-11,1373.7392918656374,83.49876066726051,60,20,8475175,Magnus Paajarvi
Starting,1500.0,240.0,0,0,8475950,Marcel Mueller
2011-01,1436.6795827022802,214.3047650028145,1,0,8475950,Marcel Mueller
Starting,1500.0,240.0,0,0,8470667,Clarke MacArthur
2011-01,1569.2915077409352,173.84361975783102,3,2,8470667,Clarke MacArthur
2011-02,1614.586322754034,160.30802846550867,4,3,8470667,Clarke MacArthur
2011-03,1633.39358745269,154.927601472692,5,4,8470667,Clarke MacArthur
2011-10,1515.3326203506642,153.13947140059815,6,4,8470667,Clarke MacArthur
2011-11,1442.1923223432777,103.07201115109532,14,8,8470667,Clarke MacArthur
2011-12,1431.8517933578048,99.62098445915,16,9,8470667,Clarke MacArthur
2012-01,1482.6963264004594,108.31570482661809,17,10,8470667,Clarke MacArthur
2012-02,1483.8419075011304,104.2285829491889,19,11,8470667,Clarke MacArthur
2012-03,1424.416642735537,92.56370845179309,23,12,8470667,Clarke MacArthur
2012-04,1448.3253927699373,94.3633979923444,24,13,8470667,Clarke MacArthur
2012-10,1475.0994391509125,94.68505397244928,25,14,8470667,Clarke MacArthur
2012-12,1415.3948618748393,96.19020795903963,27,14,8470667,Clarke MacArthur
2013-02,1447.4471063188155,101.0882133187699,30,16,8470667,Clarke MacArthur
2013-03,1541.9172059718417,94.25467597301582,33,19,8470667,Clarke MacArthur
2013-04,1484.0474069446393,93.13138230264143,35,19,8470667,Clarke MacArthur
2014-01,1460.1560106776913,102.04110453504197,36,19,8470667,Clarke MacArthur
2014-02,1446.4679607260446,97.95719965899296,38,20,8470667,Clarke MacArthur
2014-03,1374.7472189794291,95.15419314400208,40,20,8470667,Clarke MacArthur
2014-10,1455.417923296886,92.77526629194308,43,23,8470667,Clarke MacArthur
2014-11,1508.262641535471,73.25518675533161,55,30,8470667,Clarke MacArthur
2014-12,1469.977507554831,63.21070597965416,67,34,8470667,Clarke MacArthur
2015-01,1418.950380814968,68.80740461998083,76,38,8470667,Clarke MacArthur
2015-02,1375.5089907204053,69.84028626417198,79,38,8470667,Clarke MacArthur
2015-04,1363.7525627869509,78.16782252574257,80,38,8470667,Clarke MacArthur
2015-10,1390.3337138879638,81.02074674128406,81,39,8470667,Clarke MacArthur
2015-11,1362.9284985837094,75.72915470148857,86,40,8470667,Clarke MacArthur
2015-12,1369.5097207528997,73.73681646192912,90,42,8470667,Clarke MacArthur
2016-10,1340.6866936498996,100.95029176081376,91,42,8470667,Clarke MacArthur
2017-04,1331.8171497344251,92.05866899141867,100,45,8470667,Clarke MacArthur
Starting,1500.0,240.0,0,0,8473449,Kyle Okposo
2011-01,1467.6293891597593,152.93699655095025,5,2,8473449,Kyle Okposo
2011-02,1386.458015399163,69.85929458885094,29,10,8473449,Kyle Okposo
2011-03,1425.8748705565638,47.51866059178914,68,27,8473449,Kyle Okposo
2011-04,1466.916017238229,47.27149973353453,84,36,8473449,Kyle Okposo
2012-01,1430.1606015347093,70.13860739870512,93,39,8473449,Kyle Okposo
2012-02,1429.09079878561,52.957997778012306,118,52,8473449,Kyle Okposo
2012-03,1392.7344357408733,44.34164805491859,148,63,8473449,Kyle Okposo
2012-04,1411.910583089889,46.96340408782312,159,70,8473449,Kyle Okposo
2012-10,1413.5111765732734,43.198368542036704,186,81,8473449,Kyle Okposo
2012-11,1430.6429276227268,45.11274564235917,201,89,8473449,Kyle Okposo
2012-12,1480.7916852627723,43.02818730617531,226,104,8473449,Kyle Okposo
2013-01,1438.274620598666,61.91566180452794,231,105,8473449,Kyle Okposo
2013-02,1481.949218100088,52.06554321022183,251,117,8473449,Kyle Okposo
2013-03,1494.0202420006642,32.86292896679884,335,164,8473449,Kyle Okposo
2013-04,1491.4179246691003,26.718606252596157,448,227,8473449,Kyle Okposo
2014-01,1483.2816852542803,41.203473900925445,488,248,8473449,Kyle Okposo
2014-02,1487.5021890901844,43.225008677685196,505,257,8473449,Kyle Okposo
2014-03,1452.7468981450072,30.637523129119195,600,304,8473449,Kyle Okposo
2014-10,1455.2790099097474,45.712979241668044,610,308,8473449,Kyle Okposo
2014-11,1427.1224845760296,42.60897739214608,637,317,8473449,Kyle Okposo
2014-12,1437.1792576675468,44.82461403730425,652,324,8473449,Kyle Okposo
2015-01,1495.0299367512578,56.719678212491694,665,333,8473449,Kyle Okposo
2015-03,1499.2036679557473,58.63316386996504,675,338,8473449,Kyle Okposo
2015-04,1444.2745915318683,44.67924091395011,709,352,8473449,Kyle Okposo
2015-10,1465.6373497482018,36.44040150367874,761,377,8473449,Kyle Okposo
2015-11,1476.2871264137304,33.187514944063985,816,405,8473449,Kyle Okposo
2015-12,1458.9308295545668,38.03660230825937,837,414,8473449,Kyle Okposo
2016-01,1442.6334341472125,57.150052279836636,846,418,8473449,Kyle Okposo
2016-02,1436.6310745870946,51.133525654582,863,425,8473449,Kyle Okposo
2016-03,1388.2001029600344,48.88566912502073,880,429,8473449,Kyle Okposo
2016-04,1470.0624577743442,43.616086853123214,909,447,8473449,Kyle Okposo
2016-10,1457.7337075870507,48.45882877098607,916,450,8473449,Kyle Okposo
2016-11,1440.6535138528018,51.022904425132445,925,452,8473449,Kyle Okposo
2016-12,1431.6767326228403,57.20963834851613,926,452,8473449,Kyle Okposo
2017-01,1406.3446656341293,68.35407767867147,932,454,8473449,Kyle Okposo
2017-02,1425.9952894579294,72.27817830413571,933,455,8473449,Kyle Okposo
2017-10,1407.168801172135,78.74113272626188,937,456,8473449,Kyle Okposo
2017-11,1511.060782919848,39.655172376516404,1006,493,8473449,Kyle Okposo
2017-12,1566.2902537552297,42.41789252290406,1025,506,8473449,Kyle Okposo
2018-01,1551.4783821694411,58.1023158075847,1035,511,8473449,Kyle Okposo
2018-02,1491.720570577689,57.292950273771005,1045,515,8473449,Kyle Okposo
2018-03,1458.404383966255,57.45906165992799,1053,517,8473449,Kyle Okposo
2018-04,1435.810672410421,60.59060473025028,1057,518,8473449,Kyle Okposo
2018-10,1476.4379265647756,60.07492203572268,1064,523,8473449,Kyle Okposo
2018-11,1456.4842617352544,59.46930862343442,1071,526,8473449,Kyle Okposo
2018-12,1482.5502909155507,61.85795484929891,1075,529,8473449,Kyle Okposo
2019-01,1473.6462884580721,56.25333651696239,1097,540,8473449,Kyle Okposo
2019-02,1459.5093814961895,58.82313275582897,1102,541,8473449,Kyle Okposo
2019-03,1426.406050305763,54.50192133253119,1115,545,8473449,Kyle Okposo
2019-04,1449.1603569155513,59.323024619560506,1117,547,8473449,Kyle Okposo
2019-10,1465.5349515445898,54.95152605898722,1130,554,8473449,Kyle Okposo
2019-11,1450.9826010518166,42.50302026633092,1167,570,8473449,Kyle Okposo
2019-12,1465.1021555502512,37.66367466011983,1209,592,8473449,Kyle Okposo
2020-01,1492.1311251425827,53.17557156314275,1223,601,8473449,Kyle Okposo
2020-02,1520.1382727365076,53.755730892957615,1232,607,8473449,Kyle Okposo
2020-03,1511.1081506237845,52.83693469126313,1243,613,8473449,Kyle Okposo
2020-10,1533.4332112493585,51.06198839128393,1257,623,8473449,Kyle Okposo
2020-11,1528.5714564498976,53.81744198266725,1263,626,8473449,Kyle Okposo
2020-12,1453.259824184722,49.82749762219182,1280,630,8473449,Kyle Okposo
2021-01,1401.902074328318,65.88815525498131,1285,630,8473449,Kyle Okposo
2021-02,1435.014292357812,68.78955435404973,1287,632,8473449,Kyle Okposo
2021-03,1490.0024506793088,65.99295993148972,1293,637,8473449,Kyle Okposo
2021-04,1519.152974580899,47.36307770616161,1328,656,8473449,Kyle Okposo
2022-01,1518.3545740935992,50.540063192836435,1357,673,8473449,Kyle Okposo
2022-02,1472.709310594121,48.127317619283446,1375,681,8473449,Kyle Okposo
2022-03,1477.9099815751279,47.83369822519953,1389,688,8473449,Kyle Okposo
2022-04,1445.233870017267,45.21957408678594,1410,696,8473449,Kyle Okposo
2022-10,1490.3300276576028,40.53328170562295,1444,717,8473449,Kyle Okposo
2022-11,1441.6955688426453,37.09303410177702,1485,732,8473449,Kyle Okposo
2022-12,1453.6551424501251,38.21164267694589,1513,748,8473449,Kyle Okposo
Starting,1500.0,240.0,0,0,8467393,Jarkko Ruutu
2011-01,1427.4357290632363,178.34746829526043,3,1,8467393,Jarkko Ruutu
2011-02,1391.8848549412714,117.40515426007155,10,4,8467393,Jarkko Ruutu
2011-03,1369.2065570638508,114.9827811445398,11,4,8467393,Jarkko Ruutu
2011-04,1344.0853898086893,112.54763002976098,12,4,8467393,Jarkko Ruutu
2011-10,1371.862369403257,108.5138622862979,14,5,8467393,Jarkko Ruutu
2011-11,1358.576669650845,92.84448247528921,20,7,8467393,Jarkko Ruutu
2011-12,1378.8353716991417,93.46234995250917,21,8,8467393,Jarkko Ruutu
Starting,1500.0,240.0,0,0,8471283,Brandon Prust
2011-01,1466.6024933064398,192.35744099703504,2,1,8471283,Brandon Prust
2011-02,1558.0097980587764,174.4030551439673,3,2,8471283,Brandon Prust
2011-03,1481.8824109697605,157.893342782644,4,2,8471283,Brandon Prust
2011-04,1474.3746619996375,128.39134578738202,7,3,8471283,Brandon Prust
2011-10,1464.3070707034306,109.44096286882977,11,4,8471283,Brandon Prust
2012-01,1477.244938731969,123.19354829639974,12,5,8471283,Brandon Prust
2012-02,1512.1942704250548,115.04030523472363,14,6,8471283,Brandon Prust
2012-03,1484.1865277932202,112.36625905958333,15,6,8471283,Brandon Prust
2012-11,1539.3376570807866,116.40623061154005,16,7,8471283,Brandon Prust
2013-01,1436.2060879202782,71.18813748811691,36,14,8471283,Brandon Prust
2013-02,1453.3611349023952,50.562050067497424,67,30,8471283,Brandon Prust
2013-03,1454.2044716265111,55.71718140912414,70,31,8471283,Brandon Prust
2013-04,1473.9491077416935,58.33505550522395,76,34,8471283,Brandon Prust
2014-01,1467.6695596332197,44.0043440377368,127,59,8471283,Brandon Prust
2014-02,1486.9643885902897,46.73724836031299,139,67,8471283,Brandon Prust
2014-03,1489.0499725692496,45.85407981755418,160,79,8471283,Brandon Prust
2014-04,1513.9220163052541,43.623591271171435,184,92,8471283,Brandon Prust
2014-10,1491.2790000073323,47.82324090638669,193,95,8471283,Brandon Prust
2014-11,1504.693541388109,52.410565569725776,198,98,8471283,Brandon Prust
2014-12,1517.1889729148877,45.96701418271415,225,112,8471283,Brandon Prust
2015-01,1510.0343172077987,66.92180351030333,227,113,8471283,Brandon Prust
2015-02,1496.288924723668,70.87887502618241,228,113,8471283,Brandon Prust
2015-03,1551.8306902958825,70.30431644406177,233,117,8471283,Brandon Prust
2015-04,1583.3081640936625,69.61510401676836,237,120,8471283,Brandon Prust
2015-10,1590.5034149490446,67.73294352840193,243,123,8471283,Brandon Prust
2015-11,1590.0008881685446,67.92872580920587,247,125,8471283,Brandon Prust
2015-12,1574.255030538737,61.53449858874567,258,130,8471283,Brandon Prust
2016-01,1595.7457435069487,78.30717627144192,259,131,8471283,Brandon Prust
2016-10,1545.129133077667,89.76341110226645,261,131,8471283,Brandon Prust
2016-11,1496.9255690418474,87.08815216008318,264,132,8471283,Brandon Prust
